sha,authorM,comments,merged
8bf581f793255914de7b9a3d596bd891cbb6f4ae,neu,neu,True
e77b631e11356238f4319aeb3749738d1c871d3a,neu,neu,True
5eaae30599b658c1128b22bd907608bfb9a37f55,neu,neu,True
61bda628b93b8d80a6f9a10b8d16a2aa43896c39,neu,neu,False
c6cf9351369b1f5da5ff5dee0603fbd755db5627,neu,neu,True
d1a8b3c057baa054195254add2330daa4d833f8f,neu,neu,True
b534b5b0e963e2934862a284c7d312b8c1fb8283,neu,neu,True
2393f982094cca57a959b07985d1e69e304d1ce8,neu,neu,True
d75584825f64e7f3a1a3ce871c97a6d30b285e35,neu,neu,False
146781d95f3f989d5ca9d272f2ce2537c69d4183,neu,neu,True
db52fabcfa493f6ed2d748f406762258d888f54b,neu,neu,True
4a0aeff62ae43a4e03c8f6c8ca17e34e69def751,neu,neu,True
44266d7129e95c3e8893165edabe1f71e8428d30,neu,neu,False
864187403ae375a7ed77bda298de8bfde0ed45df,neu,neu,True
e9601035013db9b67409e40b28dbc10486b89c2c,neu,neu,True
076e775451211b09acda5537dd2d2fc974bf7281,neu,neu,True
e7cb190cb28e40ccec46fedb4dd169d9c547b170,neu,neu,True
f14c59393bde0d2670b0e4bd77ff7cb6a5224cf3,neu,neu,False
b3acf4b93c467fdd64df6cf7ceef88d0864626c0,neu,neu,True
e2b44f5aca140427f03687c352381e80c1802ab5,neu,neu,True
ef8f87fe96f457a19f345858f060ece1f16dfd81,neu,neu,True
227a9f596b363e45ab1a8c966ead41b62626eeee,neu,neu,False
0301b5fae452a18a7efb40b9e06b52b92342971a,neu,neu,True
5ba46b9bcd3119a25f6cf126f0e013dc8aa4de95,neu,neu,True
473415e73e442e9b607d28bcc246d18023565f46,neu,neu,True
