sha,authorM,comments,merged
67ec3ffd522861548cb842b7ff6f388f5cd23702,neu,pos,True
b2219703b8d41b9e33a3ef3dc6f767f780f3c6b1,neu,neu,True
f7a3190f431047774746a3fddae0cc0e634d2890,neu,neu,True
8b17379dacf20d1b3d54fa6308076a3e237a6f4a,neu,neu,False
a28812c219c1e5de52a6d7f17fa138076084ddc4,neu,neu,True
fe93c16d7c61f811a8fbe5c10757e5b60b9ea2fe,neu,neu,True
48ed02427db0e2d04ce7b0af79b90dff3338f830,neu,neu,True
a87aa77a53ccb77b9454b00aa902b62bc2d3c35b,neu,neu,False
d0fe596d727bfa7cf7ceebfbabe2c7f68e25d91b,neu,neu,True
9d2c6f67c8505f76fae74f14952c063d3afc173f,neu,neu,True
1cfe2fa7ff1910cbdc33318ff25bcd61621bf759,neu,neu,True
d90848d37a7799a3b49ab7633121956341160557,neu,pos,True
687f66322a2e9a16ec84d9fc066c0ad4e35e4748,neu,pos,True
fde66e3b3f0eea29f5022479659dd99117660c7d,neu,neu,True
1a0f1aad8baef29d392c00e29376e213e12dde1c,neu,neu,False
d477e49f39f8996d42d1b524cea34ba498a7cc63,neu,neu,True
d0b6b2a07d53bb530b0cb66d29d67306407d15ce,neu,neu,True
4f14b9afb29159d5f5fdf5799393045c95a95d7d,neu,neu,True
3707f40ed922bbe4a1d31f377c30739e76beabac,neu,neu,True
f7127114f9f6f7ba4c8723794c3e20b55481a33c,neu,neu,True
fbd35f63e3febcbfd2757a2c767cada98db6272c,neu,neu,True
c1de35924b0d9b1c5dee3c5404e61591715614d5,neu,neu,True
eda74870a328842ce870b245ba1890344e9c3959,neu,neu,True
d4348e084171e6fe2d7df0dfef4d6e74a926ebf5,neu,neu,True
1bf5c11df8592a66b3276d62f8bf62adc6e7a3a9,neu,neu,True
cc06a09274ef6d8e55f22c743737661219a515a9,neu,pos,True
f5491fe865e857703a6eb6ce7b1cf4f5818b953a,neu,neu,False
4355b9acc5e5dafeff11d080a7216d61253e6b86,neu,neu,True
