sha,authorM,comments,merged
71c459863985baa93057ae8b6258b086e4b3c8b9,neu,neu,True
03d29b06b0ab959918b1384a22e7fc0b009ed38b,neu,neu,False
e7014d68db52da71aa74c2f8e0d12458167e46f6,neu,neu,True
4683500589ae9ca985e0a707d1d4dee8ab4f7477,neu,neu,True
28c0009225682766a4e366683966f75d984d62c7,neu,neu,True
aa3290dffdd97fc5aa7ab4edf0f4b9137f607500,neu,neu,False
60a25e7ef4cceda43a2ae5a99bbda99283240f24,neu,neu,False
ca0ee78da1c9a8b4fee4922b4431bcfd60ab18fc,neu,neu,True
,neu,neu,False
97669eb4e4e732730e2a42c8148af843a877b2d2,neu,neu,False
192a483485479c9911271e60969565b5a09b9445,neu,neu,True
71ec23b1fdfa3d9f95c231f7b77d80bc0dbd00cb,neu,neu,False
dcd49184029385ccff5aa5a7c92ede74cfe2fb5b,neu,neu,True
52cb36d54f90cc66d3893b63369f94080098acc0,neu,neu,True
,neu,neu,True
6aa8b71ef3b8ded482bcaf2a35eb09caddc77026,neu,neu,True
079039c097b8bffe41d3bf35987728cb66330032,neu,neu,False
69ae8fdf9accda8557278f02e98daa98a1700460,neu,neu,True
9c2f95a3b772472644fbba762ce7fc1d8dce1378,neu,neu,False
4fda2469d0dc9ae8e09d1b160b12560e8f161042,neu,neu,False
3312cd98c47d354b9b7500dfeb375f460f203175,neu,neu,False
465c81e19bac4b9352f380c1dac77d79daad88fa,neu,neu,True
f7ff26852360f9661cbba5df7d207c5a6e1932d9,neu,neu,True
8fd1d52eed5a14d759328306928e82c0c0d41e22,neu,neu,False
b392f1a57bab068a22b966c284fd5927053ce947,neu,neu,False
c86ceb09780fe7d03f116a455da2aad3c69eaede,neu,neu,False
385d8b785207f22ee0bb8b2ef634445a867db1e0,neu,neu,False
8eca194af5122588bd4b9d8db22880ca0123fe80,neu,neu,False
d975604500e3435e80f7d6184630eff0e9d2baa7,neu,neu,False
92e123da4f305a393be9a4b487093fcd46a8a195,neu,neu,True
48570c2d7810aa6372cb8b3e6678b3ce33ec7e0d,neu,neu,False
a764c4115fe593367b9ead4b255c95b0219dbc65,neu,neu,False
eb2aef7db0e3a76efffd61e136f509256f8000c8,neu,neu,False
faafbf6c0731f946bcad3568edd18c5565c3936f,neu,neu,False
40a098cd69888021c858ae7c2dea1dac5398004b,neu,neu,True
9b55bb3eee7936f76ebcc8bb9d32b5fa1fc2237a,neu,neu,False
7d936eb840f7eb1b9deda8677e9dcb5011952dc2,neu,neu,False
a24a7b216b9970013857c0a515dad215f73d0acd,neu,neu,True
1ee0ad5aeae09a9529b3d380cbc68e8583a82d73,neu,neu,False
764dad19824de3945fbef834dc260de80cf0d99f,neu,neu,True
,neu,neu,False
bc178a1a9b5491d9d4c5262e279052d6fba0cfbf,neu,neu,False
e402fefc0643811e01d160f5d31b9ee4bf2d9cb2,neu,neu,True
01f6e70050f895cd79334607e042a2dd281c39de,neu,neu,True
9a55255b2b5dd878d677822abda92ce819c87e3b,neu,neu,False
7e5ef5d79aeb59bd59778b3054a75abb85242e40,neu,neu,True
5440af764a1428ef6d0a9127e995fb7c4480a3b1,neu,neu,True
ebdffd1d38b0a36a76b56dc898674c820cd53e7b,neu,neu,True
30d66c9917864350fbb5ec9235d80b4c10a7fe9b,neu,neu,True
a9c36ebb1d0df5522caaf5a03ad869ec7881f9cd,neu,neu,False
c709aeb5a7a826686fe48c04593f274dff9c2ea5,neu,neu,True
,neu,neu,False
59193e17d672bebb4a628991a20b2e31bfbb9801,neu,neu,True
88f14ba854de855337ed4cc657fe1f1fb5d8ab8e,pos,neu,True
b3ebb0d1e7fb368307a2c91821802a6053e7bd7c,neu,neu,False
4289c43eb08692477d572d46ede049b54ce379dd,neu,neu,False
5cc3e60149d9258d3c7d723aca0f4e69a660028f,neu,neu,False
cb713f478b640d58963930667e7f805daf6b0270,neu,neu,False
9f92c3b5a2bc4bdd2671cd16ae23e34cc35459e0,neu,neu,False
780d3230227241058960c2e378feeff06cff8f13,neu,neu,True
5d299234812e56e04a4bc4c922b82a38c4ed4a59,neu,neu,False
,neu,neu,False
ad515eac5e9e7be99495203096ed4df075e8218b,neu,neu,False
,neu,neu,False
00346b55bb4e8c2fbd222016913e97cf7f403db9,neu,neu,False
633f9af80e9a63b1a2623c44cea44aaeeb598927,neu,neu,True
1b628f03b9361fa6047097c9fd0d01b21247b8f3,neu,neu,True
aabdebedab65d84aff615f6a198c627e968fd1c1,neu,neu,False
,neu,neu,False
3e70778ab0d5e1e811dad6dd6cadf34476108420,neu,neu,False
,neu,neu,False
4b670967689b2c5915cbece5382a753a5477d812,neu,neu,False
,neu,neu,True
3a58cba5fc6dd434d2eabca32611d0b262c5d671,neu,neu,False
c5f484c7814d13d84d82951cb50ad6c5f69d9c7d,neu,neu,False
,neu,neu,False
3e6001882216cb37a4cf07745ea687e218a0f7ed,neu,neu,True
ea71b10a5a92f331001fbdb999896514622ee7dc,neu,neu,False
f5ee4cd89c9b79c5086b9e379cfb48765571887e,neu,neu,False
4c8a70710fe7cd91616c6b7ef84b92a61da7bafd,neu,neu,False
aaef20c2010c2246d6d84da84c2e0879ea464e80,neu,neu,False
8d1f3c0566fa7f3c584a2ff953e50c7ddbb7bbc0,neu,neu,False
fcac1b3c12fc15322f98bfb347e9ce367c593918,neu,neu,False
8129d7b582602e3fd6fa9029ee259de50b11478b,neu,neu,False
a349285b2a3f156a52012b30c124ca31af570e96,neu,neu,False
dd7076d0f2e407b19523c6ee6a15d65f5f0ee093,neu,neu,False
8ed59c6029f082ed6ca2e675f445f73b14d17990,neu,neu,False
c846b975f64d97c9fd7c306c7346b0684f628a8a,neu,neu,False
cee09932bda9125147f485b597dbb4ed2b3ed9ad,neu,neu,False
bfa0d6dff9ea48255fd1c66eb6a8bbe69f44f6fa,neu,neu,True
7bf22c7edd51cab727d901bcb55c906b06422cc0,neu,neu,True
cddb24f74773a802d9648ee13ec7e268744b5d02,neu,neu,True
96b5a367b33a0281995017d232b49b450304293d,neu,neu,False
1fea29f36c479d23b4085181d500d2938c0b97f8,neu,neu,True
b0d7ec9ed648b09087c52fad290a4ee1ba44461a,pos,neu,True
72edcf14c3416668c8072797f07dafb68b97569e,neu,neu,True
2aeb58511607f235c60b6a3d7c5783395efd1e1b,neu,neu,True
63384c5c51a187d32441462d9415443e62d289f2,neu,neu,True
a981673f90fefe49d1c721874ffd13b1cdc18db3,neu,neu,True
aa4b47451cb6de085a3a8f8cf750f04d7536c948,neu,neu,True
0dcc5efc53155932b7fc2a9b3fa65af4df1662b4,neu,neu,False
1aafa0716314cf29a689b9f163f0e2b3c82d8648,neu,neu,True
4989ff72ba3fa39071ec937e866e8f38d146ddc5,neu,neu,True
45c184f46ff78bf56178ecc2e309af4a15396979,neu,neu,False
,neu,neu,True
79b0987864e7b336b8c9ee1679bb371deda676e5,neu,neu,True
4565afeacb9d511d4b2931c985836c86d3f37e42,neu,neu,True
89bec854cdf049231abccde80074189f0af90dc9,neu,neu,True
1f441cf1ee41a8a6514aa04747943aa8bd5291ce,neu,neu,True
68846a10110f2163a1c7816ebec7d858db3bf53c,neu,neu,True
51a50dfa085001f1d3369651f3fe2a7774b51bdd,neu,neu,False
e6a0affe9d1e0befccf855c76431b41e96a31a9b,neu,neu,True
14253ba841ba95031095e7e4952637195ae64892,neu,neu,False
f743f877b7eaed19910d47716e3f9d6a24bdd948,neu,neu,True
cb992ad23e0d467ddb641772983c1ed01972b4ae,neu,neu,True
534cda990f5c3257cd7f44899e3ac7b8f222aaa4,neu,neu,False
1d728f9e630357c0936498ebc43c4b40941d7578,neu,neu,False
0b9243e9dcc671ea3e980c054341da3905fde585,neu,neu,True
44b97d0de7d4e18b1b64b27b3968e6eff2688e60,neu,neu,False
b7d9675ec2a4afb3d60146e9dce98e5ba487c6b6,neu,neu,False
dff3902959dccdd6e46a7eac017a52dd94e406c4,neu,neu,True
9c32db4f8b5f5645edba343c2d983399a4fdcc75,neu,neu,True
31e9aed8110ce15c734577dc5218f7236eeb8465,neu,neu,True
44c6fc93b9635d8d9eff274558db668f76df6265,neu,neu,True
8bf5ea148b6fee00c7aaf983582b40e32d7de088,neu,neu,True
ad37799adf15193fc977fdc958535e97e186c764,neu,neu,True
3ca4f415772e63b08aac6dadb14e5f60bd5d3728,neu,neu,False
5a5a228e5386712a7daeb56a87b0d116024a789b,neu,neu,True
dad92fed57b31d3c6f1a3d13b31466261860e3df,neu,neu,False
3ccd5e9033474940f3d62cd01d43cf718988e445,neu,neu,False
cdce215a4a6df949c96c5bd5a469bd825baece1b,neu,neu,True
763ddd386846a78ad28756fab50d1ca19ea7da7e,neu,neu,True
ff4a0b1fa1615e2d9af212bf51f3f0a2584c3c54,neu,neu,False
34fa8ab2c8287f965ce8a0fd8c044f43e7e3690f,neu,neu,True
74c7393112033878ecbb13ce29b7b16c96563409,neu,neu,False
a31970cc43396b4f9604945e96e279a4b08562c9,neu,neu,True
2980ac65ae6adfee04243b9f16469277f6e2bc6d,neu,neu,True
741e33c275dfedb96008cf164c7bf4f135a88998,pos,neu,True
,neu,neu,False
2a7f2879e7e557abdc31cd28942bae4f453d774c,neu,neu,True
8a203a92e17c870066468f04f3196469a2e585e4,neu,neu,True
72ad83e072e2fb33402f98fa8a7a8d3b7fa405f5,neu,neu,True
dde47b131907232972858f055d7d730af8e85a6d,neu,neu,True
c23c166c5f6e75dc80336bd027d684ce044b7cd6,neu,neu,True
,neu,neu,True
c664b9fe1bcaddfaf202571b3c111bc600bae26d,neu,neu,False
d1c9d472a9f05e78289db2baff26735d82a8ffa1,neu,neu,True
f63c635be9adb392035c8346e7a920801f487f2c,neu,neu,False
f06d012792b8d9ec3100eed0e035603556342012,neu,neu,True
388f73cf3c9ea6deb914294cf729a680fc84f409,neu,neu,True
7a4b88235d72c88d9b67ae574e73c93f30139906,neu,neu,True
14d3402659eec39e16d222797a50d80ee5c95dd3,neu,neu,True
71e85565280e5b9a3cacdda9012c47a55fe36e82,neu,neu,False
5e43c6184f187ad69d5c310b8cda10ca616d6ae2,neu,neu,True
ecbf28c3604e15d932fd954162cf22e4314e61f4,neu,neu,True
2149b01ce15991c7f629df93fb1b5d97dfb76040,neu,neu,False
e53a3c3419958b490373b968cc8639b978ddc9df,neu,neu,True
14bd154c7381642c0896fdca7d4343049dc73e56,neu,neu,True
a34aaa2380c17680a23ed72ab72dc7d413ed05af,neu,neu,False
18caa98564a6cd4ae4e07c2992b55a1b44008665,neu,neu,True
acb1132a9f820b0144dc75db97c8d76fc486faec,neu,neu,True
db99f25d61ec066608f30ef9d4372753f3f27ea3,neu,neu,False
a738b9078ccee8d913b3ae7830d5d5839408c929,neu,neu,True
691624a4ec6f73e69ded9eb52483e94fb3050cd8,neu,neu,True
2d50ef6dc40305042eb017c6674f1d458b7dff77,neu,neu,True
ca84d6a8f40dbac677bbd52b88aac1c5d565d78f,neu,neu,False
d6aa098c9f820401b9e1d3ddb17068328ac64940,neu,neu,True
fe3ffc86c7ea20e3a588d0e96d8e2555e8cc0c58,neu,neu,False
f502ec982da2f4007aa08cfe4bc18233be000c4b,neu,neu,True
6db50ce3d61cb5f0559ba6200b0f77682f4c0982,neu,neu,True
48834ac91ecef38e39b39d672ac5401373fd90fc,neu,neu,False
5c19708f707340572bdc13e514ba6ba05957fb0e,neu,neu,True
b851bbc6f9b4ba8e9b58cd99503f1e3bba43b27a,neu,neu,False
ff96f55465969438df8e1fc71f2c288109c003a6,neu,neu,True
,neu,neu,True
ecb32b830c603b1e358bee1657542bd5ea47035d,neu,neu,False
9593062c214a7bb53350d1421a91778e5f324bb0,neu,neu,False
3d77f7ed5a94d13d1909052c35727a30ae0422ea,neu,neu,False
a92e11c94af5827c7a8aec90eb656bf4e9874bf3,neu,neu,False
b3ba2444ac6ae810179bed47d950fb032c76f158,neu,neu,True
d1c737db071fdef79893b0be5d705bd9a433879a,neu,neu,False
1037162a1067800b205f199240b869b9df9b3a3c,neu,neu,False
857944f11e5489339749a9417ecd6509d94dc1e2,neu,neu,False
76beb679ba62e5ce02192fe8fdf4e021e50be8ab,neu,neu,True
43fdfe83a93c4f9f02ab4a919a34c989bd8d90d5,neu,neu,True
0b5e82e125856957920de074b665dadd199c0240,neu,neu,False
5d5899fa208c0fde51632927f4c9ab956d50a6c3,neu,neu,True
f6036393b5367ee79dd096bf7cf1af12d4ff2cf5,neu,neu,True
d6628c9a4767543f52b2aad1cd22fe29a4cd8ce3,neu,neu,True
3670872e1c41471eb9fa4072bd3201c3145dbe31,neu,neu,True
b23be80b1276dfcb064123982632a63fb95fb93f,neu,neu,True
b734f15207e016182b59ce9c890f38ed6b072468,neu,neu,True
ad9a9787344ca2eae6354329bc0f286ac8ead01c,neu,neu,False
4efa1c2b14b6bcdb11dbfd7625863153c4a36f28,neu,neu,True
e92013eb5f6f26e3a87fe75ab1dcb28e13b38b8e,neu,neu,True
06a4677abe34bd347a78ccc43258e4d857c64c8d,neu,neu,True
802da5aa4cfbb8e6d131e93bbc5fe030ea492f48,neu,neu,True
bdf2b8ab08fc2812b0821f75e1e9e4a082633216,neu,neu,True
01d27d9ed00d764074eae17ad2a981128f32310f,neu,neu,True
5628e1929bcf83c3a130fe2a9438eb8d9175a08e,neu,neu,False
815e83c18cfcdcb7d09b75c1588f2a5ca1bbfd49,neu,neu,True
c4f7afcb91cc2bc817ade3db76b91838fd6e205d,neu,neu,False
785baada26b87565d081a70b8f4cdf54ae2f9b11,neu,neu,True
faa6c1e8a8c18c6c0fa7c23a5b2388680e89e7e7,neu,neu,True
0be86cf77b24d8fa813d371e7ab9b869ea404fe1,neu,neu,True
b684ec50ad779af47d99a9cd8f99c902b673f22a,neu,neu,True
d09a320ac1224331ca635c18907406c27f8f53ca,neu,neu,True
1233122a4c79ec73ee30c22a55e03b4e8441f236,neu,neu,True
1695a28cf6f450db63e8ccdefe518e55d990ae4f,neu,neu,True
5fba346866839556e9b622c8f0620f10534052b6,neu,neu,True
e04b3e3ca8b4c9054e672f8fcfe36ab302809918,neu,neu,True
32e87af6e5130ec56d0a8ce00061d8c0a426138e,neu,neu,False
6385616d781aa01c4f2e922bb79d8f3b24559dfd,neu,neu,True
3c15d2fc1ff75556e10a734285e62ed788052c58,neu,neu,False
7574116f1b189d9dd4b977256b492aa4e14cb0aa,neu,neu,True
9638c7bb59831286658c944a169f65ab4e5bf571,neu,neu,True
d17df448cc308c7f71adaf16d227b5755cd000d4,neu,neu,True
a757365a7cfaa7c4bd88ad93a55dd066b217f4a2,neu,neu,True
92f894081733710336abf51de848a4817411b8b4,neu,neu,True
35c70fb9ca3414f31a9e0e2960b082a43a3613fb,neu,neu,True
5c84cfb63aa6aa08fc24435a41062824e2ce30bb,neu,neu,False
,neu,neu,True
ef1ebd468ccafcb45636684fa5fb32bf76f31037,neu,neu,True
ff572b80f1e913ade3d2c612ceae3f3851687dcd,neu,neu,True
c57d565f772d62a6a688d334f06d970c2ff9b09f,neu,neu,True
d2e376f4ef71f804707f4881777582145b81cae2,neu,neu,True
,neu,neu,True
216a016b2423ddc1ff59b8c1db083c0f44ce9e32,neu,neu,True
0b23e93d720ed62ff04d3b77e8186350e635a92e,neu,neu,False
929f2d6d57253d1b98a7bae1f377f3116f3c120a,neu,neu,True
23b9fcc1d29611f841cf9bd1ec4cc06c02c73c25,neu,neu,True
f6d0c7ff22205abc4396893aa18a2cf29ae4fee6,neu,neu,True
e106750b85dd1a13242b2f87fe4f3d4eb7d30783,neu,neu,True
57481aa475a1ebfb3346a777b9626b181f355713,neu,neu,True
11fb7a8553e42483f6cc121eacfb498a80010e0f,neu,neu,True
cd3ef3c7e1d7fcbf6dcec2b32f51a26eb63de1ff,neu,neu,True
8166aacca2bc9cc47c6b151d9d225b5ecb71a01c,neu,neu,True
af8ed133652525e2cdd3f3444026ea273d1bee16,neu,neu,True
18d3d19f0b80470d6d9897be53685d09dd4858fe,neu,neu,False
46705a4a906f53b47ee87f0789c1f31bf36dcc1f,neu,neu,True
a7e3dd3a8bad78d80c8f042c872d902caa48bbcf,neu,neu,False
04b16b0096a845dbe6c8aa5260e98925f3698c2e,neu,neu,True
493a8adc3bfd53f24990a17a06b2ccd5109eabc9,neu,neu,False
2fdcdfe198a183b8bc8497a0e3e3a8e6f343bd6b,neu,neu,False
9ab3e7b08e866e20660daf199e3bfdf9daa7c0dc,neu,neu,True
8e40515ee9016626409006c3a00a69bfe2c3a490,neu,neu,True
39d8cb695366b1a4ab7f49114fe82e8da880f90a,neu,neu,True
9e7352037943e25c9cef0508c3e16b8aba937432,neu,neu,True
80c89004fce8cc5f19ed0354d08286ef296668c7,neu,neu,True
58b738a484a17a4a8a3eff1061b025cb218b32fa,neu,neu,True
fbab0882926de684445621fbf292c35cb1d127ac,neu,neu,True
7feb1f899737b8e70ba3454a339a17b76166827a,neu,neu,True
1cc8ba857b0c5a580826739957f80e1a1e9964a2,neu,neu,True
509880bace092adb94d65557672febf9ab8df80c,neu,neu,True
